	sniff_time	dest_ip	dest_port
511	2018-03-18 12:44:06.744679	471	DATA-TEXT-LINES
512	2018-03-18 12:44:06.744686	66	TCP
513	2018-03-18 12:44:06.748152	66	TCP
514	2018-03-18 12:44:06.756320	66	TCP
515	2018-03-18 12:44:06.756332	66	TCP
516	2018-03-18 12:44:21.489961	74	TCP
517	2018-03-18 12:44:21.489979	74	TCP
518	2018-03-18 12:44:21.489985	66	TCP
519	2018-03-18 12:44:21.490042	1020	HTTP
520	2018-03-18 12:44:21.490054	66	TCP
521	2018-03-18 12:44:21.499991	322	TCP
522	2018-03-18 12:44:21.499998	66	TCP
523	2018-03-18 12:44:21.515452	66	TCP
524	2018-03-18 12:44:21.520157	66	TCP
525	2018-03-18 12:44:21.520180	66	TCP
526	2018-03-18 12:44:33.060255	74	TCP
527	2018-03-18 12:44:33.060274	74	TCP
528	2018-03-18 12:44:33.060279	66	TCP
529	2018-03-18 12:44:33.060337	1024	HTTP
530	2018-03-18 12:44:33.060349	66	TCP
531	2018-03-18 12:44:33.073307	206	TCP
532	2018-03-18 12:44:33.073315	66	TCP
533	2018-03-18 12:44:33.088073	66	TCP
534	2018-03-18 12:44:33.091634	66	TCP
535	2018-03-18 12:44:33.091652	66	TCP
536	2018-03-18 12:45:09.142534	74	TCP
537	2018-03-18 12:45:09.142553	74	TCP
538	2018-03-18 12:45:09.142558	66	TCP
539	2018-03-18 12:45:09.142614	1059	HTTP
540	2018-03-18 12:45:09.142626	66	TCP
541	2018-03-18 12:45:09.190997	74	TCP
542	2018-03-18 12:45:09.205613	54	TCP
543	2018-03-18 12:45:09.208705	320	TCP
544	2018-03-18 12:45:09.208717	66	TCP
545	2018-03-18 12:45:09.225819	66	TCP
546	2018-03-18 12:45:09.229382	66	TCP
547	2018-03-18 12:45:09.229399	66	TCP
548	2018-03-18 12:45:22.845903	74	TCP
549	2018-03-18 12:45:22.845921	74	TCP
550	2018-03-18 12:45:22.845926	66	TCP
551	2018-03-18 12:45:22.848523	1059	HTTP
552	2018-03-18 12:45:22.848541	66	TCP
553	2018-03-18 12:45:22.858607	74	TCP
